time	V(n002)
6.872154300598441e-003	-3.681519e-001
6.881441925210311e-003	-4.237311e-001
6.891207550210310e-003	-4.758604e-001
6.900973175210310e-003	-5.209057e-001
6.910738800210310e-003	-5.581162e-001
6.920504425210310e-003	-5.869322e-001
6.930270050210310e-003	-6.069203e-001
6.940035675210309e-003	-6.177799e-001
6.949801300210309e-003	-6.193475e-001
6.959566925210309e-003	-6.115997e-001
6.969332550210309e-003	-5.946529e-001
6.979098175210309e-003	-5.687621e-001
6.988863800210308e-003	-5.343166e-001
6.998629425210308e-003	-4.918345e-001
7.008395050210308e-003	-4.419548e-001
7.018160675210308e-003	-3.854278e-001
7.027926300210307e-003	-3.231036e-001
7.037691925210307e-003	-2.559197e-001
7.047457550210307e-003	-1.848865e-001
7.057223175210307e-003	-1.110725e-001
7.066988800210307e-003	-3.558789e-002
7.076754425210306e-003	4.043197e-002
7.086520050210306e-003	1.158437e-001
7.096285675210306e-003	1.895130e-001
7.106051300210306e-003	2.603318e-001
7.115816925210306e-003	3.274937e-001
7.123682949033271e-003	3.780533e-001
7.132010438782594e-003	4.271325e-001
7.141776063782594e-003	4.787126e-001
7.151541688782593e-003	5.233168e-001
7.161307313782593e-003	5.600505e-001
7.171072938782593e-003	5.883612e-001
7.180838563782593e-003	6.078230e-001
7.190604188782593e-003	6.181431e-001
7.200369813782592e-003	6.191661e-001
7.210135438782592e-003	6.108769e-001
7.219901063782592e-003	5.933999e-001
7.229666688782592e-003	5.669979e-001
7.239432313782592e-003	5.320681e-001
7.249197938782591e-003	4.891358e-001
7.258963563782591e-003	4.388468e-001
7.268729188782591e-003	3.819572e-001
7.278494813782591e-003	3.193230e-001
7.288260438782591e-003	2.518860e-001
7.298026063782590e-003	1.806606e-001
7.307791688782590e-003	1.067181e-001
7.317557313782590e-003	3.117053e-002
7.327322938782590e-003	-4.484569e-002
7.337088563782590e-003	-1.201873e-001
7.346854188782589e-003	-1.937210e-001
7.356619813782589e-003	-2.643409e-001
7.366385438782589e-003	-3.311977e-001
7.374608648267407e-003	-3.837819e-001
7.382354540821850e-003	-4.291646e-001
7.392120165821850e-003	-4.804103e-001
7.401885790821849e-003	-5.247479e-001
7.411651415821849e-003	-5.611936e-001
7.421417040821849e-003	-5.891989e-001
7.431182665821849e-003	-6.083428e-001
7.440948290821849e-003	-6.183372e-001
7.450713915821848e-003	-6.190317e-001
7.460479540821848e-003	-6.104158e-001
7.470245165821848e-003	-5.926190e-001
7.480010790821848e-003	-5.659091e-001
7.489776415821848e-003	-5.306877e-001
7.499542040821847e-003	-4.874845e-001
7.509307665821847e-003	-4.369494e-001
7.519073290821847e-003	-3.798424e-001
7.528838915821847e-003	-3.170225e-001
7.538604540821847e-003	-2.494344e-001
7.548370165821846e-003	-1.780948e-001
7.558135790821846e-003	-1.040766e-001
7.567901415821846e-003	-2.849317e-002
7.577667040821846e-003	4.751869e-002
7.587432665821845e-003	1.228157e-001
7.597198290821845e-003	1.962654e-001
7.606963915821845e-003	2.667629e-001
7.616729540821845e-003	3.334325e-001
7.625168925941749e-003	3.871997e-001
7.632775065161555e-003	4.315472e-001
7.642540690161554e-003	4.824727e-001
7.652306315161554e-003	5.264835e-001
7.662071940161554e-003	5.625762e-001
7.671837565161554e-003	5.902078e-001
7.681603190161554e-003	6.089627e-001
7.691368815161553e-003	6.185588e-001
7.701134440161553e-003	6.188515e-001
7.710900065161553e-003	6.098367e-001
7.720665690161553e-003	5.916497e-001
7.730431315161553e-003	5.645641e-001
7.740196940161552e-003	5.289872e-001
7.749962565161552e-003	4.854541e-001
7.759728190161552e-003	4.346196e-001
7.769493815161552e-003	3.772483e-001
7.779259440161552e-003	3.142030e-001
7.789025065161551e-003	2.464320e-001
7.798790690161551e-003	1.749546e-001
7.808556315161551e-003	1.008459e-001
7.818321940161551e-003	2.522046e-002
7.828087565161550e-003	-5.078414e-002
7.837853190161550e-003	-1.260248e-001
7.847618815161550e-003	-1.993698e-001
7.857384440161550e-003	-2.697160e-001
7.867150065161550e-003	-3.361546e-001
7.875853612534184e-003	-3.912663e-001
7.883889942821897e-003	-4.376736e-001
7.893655567821897e-003	-4.878728e-001
7.903421192821896e-003	-5.310114e-001
7.913186817821896e-003	-5.661637e-001
7.922952442821896e-003	-5.928008e-001
7.932718067821896e-003	-6.105222e-001
7.942483692821896e-003	-6.190611e-001
7.952249317821895e-003	-6.182891e-001
7.962014942821895e-003	-6.082179e-001
7.971780567821895e-003	-5.889988e-001
7.981546192821895e-003	-5.609210e-001
7.991311817821895e-003	-5.244066e-001
8.001077442821894e-003	-4.800048e-001
8.010843067821894e-003	-4.283836e-001
8.020608692821894e-003	-3.703193e-001
8.030374317821894e-003	-3.066852e-001
8.040139942821893e-003	-2.384385e-001
8.049905567821893e-003	-1.666055e-001
8.059671192821893e-003	-9.226678e-002
8.069436817821893e-003	-1.654040e-002
8.079202442821893e-003	5.943466e-002
8.088968067821892e-003	1.345157e-001
8.098733692821892e-003	2.075733e-001
8.108499317821892e-003	2.775088e-001
8.118264942821892e-003	3.432703e-001
8.128030567821892e-003	4.039287e-001
8.137434269498199e-003	4.565545e-001
8.147199894498199e-003	5.043918e-001
8.156965519498198e-003	5.447029e-001
8.166731144498198e-003	5.768211e-001
8.176496769498198e-003	6.002635e-001
8.186262394498198e-003	6.146774e-001
8.196028019498198e-003	6.198459e-001
8.205793644498197e-003	6.156915e-001
8.215559269498197e-003	6.022765e-001
8.225324894498197e-003	5.798028e-001
8.235090519498197e-003	5.486082e-001
8.244856144498197e-003	5.091622e-001
8.254621769498196e-003	4.620579e-001
8.264387394498196e-003	4.080038e-001
8.274153019498196e-003	3.478130e-001
8.283918644498196e-003	2.823908e-001
8.293684269498195e-003	2.127211e-001
8.303449894498195e-003	1.398520e-001
8.313215519498195e-003	6.487933e-002
8.322981144498195e-003	-1.106915e-002
8.332746769498195e-003	-8.685113e-002
8.342512394498194e-003	-1.613268e-001
8.352278019498194e-003	-2.333759e-001
8.362043644498194e-003	-3.019148e-001
8.371809269498194e-003	-3.659526e-001
8.381313527463566e-003	-4.229642e-001
8.391079152463565e-003	-4.752163e-001
8.400844777463565e-003	-5.203605e-001
8.410610402463565e-003	-5.576781e-001
8.420376027463565e-003	-5.866078e-001
8.430141652463565e-003	-6.067144e-001
8.439907277463564e-003	-6.176955e-001
8.449672902463564e-003	-6.193860e-001
8.459438527463564e-003	-6.117603e-001
8.469204152463564e-003	-5.949333e-001
8.478969777463563e-003	-5.691578e-001
8.488735402463563e-003	-5.348219e-001
8.498501027463563e-003	-4.924417e-001
8.508266652463563e-003	-4.426547e-001
8.518032277463563e-003	-3.862098e-001
8.527797902463562e-003	-3.239560e-001
8.537563527463562e-003	-2.568296e-001
8.547329152463562e-003	-1.858403e-001
8.557094777463562e-003	-1.120558e-001
8.566860402463562e-003	-3.658588e-002
8.576626027463561e-003	3.943432e-002
8.586391652463561e-003	1.148614e-001
8.596157277463561e-003	1.885608e-001
8.605922902463561e-003	2.594241e-001
8.615688527463561e-003	3.266543e-001
8.623473878323181e-003	3.767529e-001
8.631932710075799e-003	4.266722e-001
8.641698335075798e-003	4.783275e-001
8.651463960075798e-003	5.229917e-001
8.661229585075798e-003	5.597904e-001
8.670995210075798e-003	5.881701e-001
8.680760835075798e-003	6.077036e-001
8.690526460075797e-003	6.180973e-001
8.700292085075797e-003	6.191947e-001
8.710057710075797e-003	6.109793e-001
8.719823335075797e-003	5.935745e-001
8.729588960075797e-003	5.672422e-001
8.739354585075796e-003	5.323784e-001
8.749120210075796e-003	4.895074e-001
8.758885835075796e-003	4.392740e-001
8.768651460075796e-003	3.824338e-001
8.778417085075796e-003	3.198417e-001
8.788182710075795e-003	2.524390e-001
8.797948335075795e-003	1.812396e-001
8.807713960075795e-003	1.073144e-001
8.817479585075795e-003	3.177516e-002
8.827245210075795e-003	-4.424185e-002
8.837010835075794e-003	-1.195933e-001
8.846776460075794e-003	-1.931458e-001
8.856542085075794e-003	-2.637932e-001
8.866307710075794e-003	-3.306920e-001
8.874482085945606e-003	-3.830010e-001
8.882307498645986e-003	-4.288870e-001
8.892073123645986e-003	-4.801786e-001
8.901838748645986e-003	-5.245527e-001
8.911604373645986e-003	-5.610378e-001
8.921369998645986e-003	-5.890849e-001
8.931135623645985e-003	-6.082723e-001
8.940901248645985e-003	-6.183112e-001
8.950666873645985e-003	-6.190506e-001
8.960432498645985e-003	-6.104794e-001
8.970198123645985e-003	-5.927263e-001
8.979963748645984e-003	-5.660585e-001
8.989729373645984e-003	-5.308769e-001
8.999494998645984e-003	-4.877107e-001
9.009260623645984e-003	-4.372092e-001
9.019026248645983e-003	-3.801319e-001
9.028791873645983e-003	-3.173373e-001
9.038557498645983e-003	-2.497698e-001
9.048323123645983e-003	-1.784457e-001
9.058088748645983e-003	-1.044378e-001
9.067854373645982e-003	-2.885919e-002
9.077619998645982e-003	4.715335e-002
9.087385623645982e-003	1.224565e-001
9.097151248645982e-003	1.959178e-001
9.106916873645982e-003	2.664321e-001
9.116682498645981e-003	3.332435e-001
9.124240512130932e-003	3.815709e-001
9.132217705188416e-003	4.283600e-001
9.141983330188416e-003	4.797388e-001
9.151748955188416e-003	5.241823e-001
9.161514580188416e-003	5.607424e-001
9.171280205188415e-003	5.888690e-001
9.181045830188415e-003	6.081392e-001
9.190811455188415e-003	6.182629e-001
9.200577080188415e-003	6.190879e-001
9.210342705188414e-003	6.106018e-001
9.220108330188414e-003	5.929320e-001
9.229873955188414e-003	5.663444e-001
9.239639580188414e-003	5.312388e-001
9.249405205188414e-003	4.881431e-001
9.259170830188413e-003	4.377057e-001
9.268936455188413e-003	3.806850e-001
9.278702080188413e-003	3.179386e-001
9.288467705188413e-003	2.504104e-001
9.298233330188413e-003	1.791160e-001
9.307998955188412e-003	1.051277e-001
9.317764580188412e-003	2.955835e-002
9.327530205188412e-003	-4.645545e-002
9.337295830188412e-003	-1.217704e-001
9.347061455188412e-003	-1.952537e-001
9.356827080188411e-003	-2.658001e-001
9.366592705188411e-003	-3.325443e-001
9.374946127772966e-003	-3.858597e-001
9.382479976688916e-003	-4.299040e-001
9.392245601688916e-003	-4.810272e-001
9.402011226688916e-003	-5.252674e-001
9.411776851688916e-003	-5.616078e-001
9.421542476688916e-003	-5.895018e-001
9.431308101688915e-003	-6.085297e-001
9.441073726688915e-003	-6.184053e-001
9.450839351688915e-003	-6.189799e-001
9.460604976688915e-003	-6.102449e-001
9.470370601688915e-003	-5.923318e-001
9.480136226688914e-003	-5.655097e-001
9.489901851688914e-003	-5.301821e-001
9.499667476688914e-003	-4.868804e-001
9.509433101688914e-003	-4.362558e-001
9.519198726688914e-003	-3.790698e-001
9.528964351688913e-003	-3.161824e-001
9.538729976688913e-003	-2.485396e-001
9.548495601688913e-003	-1.771587e-001
9.558261226688913e-003	-1.031133e-001
9.568026851688912e-003	-2.751709e-002
9.577792476688912e-003	4.849283e-002
9.587558101688912e-003	1.237733e-001
9.597323726688912e-003	1.971919e-001
9.607089351688912e-003	2.676445e-001
9.616854976688911e-003	3.342454e-001
9.625373160377898e-003	3.884163e-001
9.633107623098982e-003	4.333838e-001
9.642873248098982e-003	4.840935e-001
9.652638873098982e-003	5.278450e-001
9.662404498098982e-003	5.636579e-001
9.672170123098981e-003	5.909935e-001
9.681935748098981e-003	6.094404e-001
9.691701373098981e-003	6.187214e-001
9.701466998098981e-003	6.186965e-001
9.711232623098981e-003	6.093664e-001
9.720998248098980e-003	5.908711e-001
9.730763873098980e-003	5.634890e-001
9.740529498098980e-003	5.276316e-001
9.750295123098980e-003	4.838386e-001
9.760060748098980e-003	4.327683e-001
9.769826373098979e-003	3.751891e-001
9.779591998098979e-003	3.119669e-001
9.789357623098979e-003	2.440526e-001
9.799123248098979e-003	1.724677e-001
9.808888873098979e-003	9.828880e-002
9.818654498098978e-003	2.263173e-002
9.828420123098978e-003	-5.336563e-002
9.838185748098978e-003	-1.285602e-001
9.847951373098978e-003	-2.018210e-001
9.857716998098978e-003	-2.720461e-001
9.867482623098977e-003	-3.381793e-001
9.877248248098977e-003	-3.993660e-001
9.886160676125234e-003	-4.498703e-001
9.895926301125234e-003	-4.985659e-001
9.905691926125233e-003	-5.399028e-001
9.915457551125233e-003	-5.731192e-001
9.925223176125233e-003	-5.977155e-001
9.934988801125233e-003	-6.133218e-001
9.944754426125232e-003	-6.197032e-001
9.954520051125232e-003	-6.167638e-001
9.964285676125232e-003	-6.045478e-001
9.974051301125232e-003	-5.832389e-001
9.983816926125232e-003	-5.531577e-001
9.993582551125231e-003	-5.154040e-001
1.000000000000000e-002	-4.870759e-001
